,ID,Score
0,End Game,0.9487903118133545
1,Forest of the Damned 2,0.9500281810760498
2,Charlie Chan's Secret,0.7620863914489746
3,The Rats of Tobruk,0.8667610287666321
4,Red's Dream,0.7913554310798645
5,Mr. & Mrs. '55,0.7281673550605774
6,The Good Life,0.9520381689071655
7,Mickey's Big Game Hunt,0.7120211720466614
8,"The Good, the Bad, the Weird",0.9000425338745117
9,Men In The City,0.9797940850257874
10,Mysterious Mose,0.9794291853904724
11,In the Land of the Deaf,0.8544585704803467
12,Treed Murray,0.8777843713760376
13,Frozen with Fear,0.8861078023910522
14,Journey of a Woman,0.9742042422294617
15,My Brother's Keeper,0.9907400608062744
16,Bandhe Haath,0.801862895488739
17,Deepstar Six,0.7690478720754947
18,Maneater,0.8044021613763946
19,Say it in Russian,0.8985316753387451
20,Mighty Baby,0.9753254055976868
21,Neberte nám princeznú,0.8465505242347717
22,The Secret Man,0.9192453026771545
23,Wait Until Dark,0.7570756390774049
24,Darkness,0.8727728398096979
25,The Victim,0.9771149158477783
26,Judex,0.9050031304359436
27,Poppoya,0.9796540141105652
28,The Evil Dead,0.9650704340656266
29,Orgy of the Dead,0.8294691443443298
30,Fata Morgana,0.9137812852859497
31,La ragazza di via Condotti,0.9692211151123047
32,Digimon Savers: Ultimate Power! Activate Burst Mode!!,0.9570369720458984
33,The Dead Don't Die,0.7897263169288635
34,Sadhanai,0.9637949466705322
35,Gharshana,0.9138750433921814
36,"No sos vos, soy yo",0.9888972640037537
37,Next Day Air,0.9843037724494934
38,Tzameti,0.7850127816200256
39,Le dernier homme,0.9927852153778076
40,The Good Witch's Garden,0.9599586129188538
41,Naked Massacre,0.8005527257919312
42,The Voyager,0.7095657185161304
43,Mama Loves Papa,0.9483492374420166
44,Anomalías eléctricas,0.8378869891166687
45,The Kingdom,0.9603817462921143
46,Who Is Running?,0.9942790269851685
47,She's On Duty,0.8826750850114297
48,Doing Time on Maple Drive,0.7175188064575195
49,Gor,0.8666194677352905
50,Epitaph,0.9949246644973755
51,Tarzan the Ape Man,0.714296281337738
52,Case 39,0.9404353468198133
53,Paranormal Activity 2,0.9413106779134051
54,Two O'Clock Courage,0.8514434099197388
55,Aimée & Jaguar,0.9508973360061646
56,The Devil's Hand,0.9423503875732422
57,Pop Rocks,0.9845134615898132
58,Saturday the 14th,0.991696298122406
59,The Intruders,0.9798234701156616
60,Scar,0.9676759839057922
61,Graduation Day,0.7421217560768127
62,Tweety and the Beanstalk,0.9279766082763672
63,Ghost in the Machine,0.8630394339561462
64,The Patriot,0.7847301363945007
65,"Foster Daddy, Tora!",0.9627813696861267
66,Wild Hearts,0.9518603086471558
67,Titicut Follies,0.8168085813522339
68,Northfork,0.984091579914093
69,The Fox and the Child,0.9965255856513977
70,A Stranger's Heart,0.9516451954841614
71,Puppet Master 5: The Final Chapter,0.8465321171465595
72,Witchboard 2: The Devil's Doorway,0.8905283808708191
73,Witchouse 2: Blood Coven,0.989189863204956
74,Night Monster,0.8194490075111389
75,Killadi Raman,0.9728083610534668
76,I'll see you in my dreams,0.9911360740661621
77,The Piano Tuner of Earthquakes,0.9863395690917969
78,Kantatar,0.9087207317352295
79,Refugee,0.8264555335044861
80,Mad Love,0.956337034702301
81,Food of Love,0.9220367074012756
82,Freeway Killer,0.8066580400339245
83,Closet Cases of the Nerd Kind,0.7750667333602905
84,Einbrecher,0.8441298007965088
85,The Wonderful Wizard of Oz,0.8994409441947937
86,Hello Ghost,0.8737319707870483
87,Heaven's Prisoners,0.8682065010070801
88,Rome Express,0.9809609651565552
89,The King is Alive,0.9917612075805664
90,When a Killer Calls,0.7645326358386932
91,The Ring of Terror,0.8174839019775391
92,Terry and the Pirates,0.8100616335868835
93,The Shadow Riders,0.9494919180870056
94,404,0.9901999831199646
95,GoBots: Battle of the Rock Lords,0.9864968657493591
96,Flower Island,0.7005814909934998
97,Def-Con 4,0.8496818542480469
98,Kuchisake-Onna 2 The Scissors Massacre,0.9693042635917664
99,Along Came a Spider,0.965048611164093
100,Midnight Eagle,0.9632344245910645
101,Back-Room Boy,0.8071231842041016
102,Troublesome Night 19,0.9271703362464905
103,The Captive Heart,0.739170491695404
104,Necrosis,0.881452202796936
105,A Simple Plan,0.7320354860108178
106,Roxy Hunter and the Myth of the Mermaid,0.9824338555335999
107,The Astronomer's Dream,0.8479284048080444
108,Half Past Midnight,0.9355394244194031
109,The Easy Life,0.934382438659668
110,Rhythm and Weep,0.9904725551605225
111,La Mort de la gazelle,0.9838559627532959
112,Green Mansions,0.7677323284001802
113,Les Espions,0.9931013584136963
114,Fuzz Bucket,0.9417755603790283
115,La Vallée,0.993514895439148
116,A Sense of Entitlement,0.7876578569412231
117,The She Beast,0.9927636981010437
118,Pandemic,0.9897848963737488
119,Algiers,0.836177408695221
120,Kraurya,0.7434242367744446
121,Brothers,0.8031753897666931
122,Androcles and the Lion,0.7803180813789368
123,For the Love of Nancy,0.8431346635440834
124,Legion,0.9005520236296731
125,Come Live with Me,0.9623098373413086
126,The Straitjacket Lottery,0.845161497592926
127,Semum,0.7499043941497803
128,Dream,0.7372397184371948
129,Gene-X,0.7958916425704956
130,Guy X,0.9519715905189514
131,Lies & Illusions,0.9855238795280457
132,Terkel in Trouble,0.9600260964274268
133,The Long Arm,0.8837601542472839
134,Pleasureland,0.9972962737083435
135,Dragon Lord,0.9274449348449707
136,Christmas Child,0.9909276962280273
137,Kismat,0.7103011465072632
138,Un cœur en hiver,0.7724107503890991
139,Ninnishtam Ennishtam 2,0.7444887757301331
140,Rogue Male,0.8271831274032593
141,The Dorm That Dripped Blood,0.79761460067055
142,MirrorMask,0.7325526203907711
143,Troublesome Night 12,0.959984302520752
144,Baby Sitters' Jitters,0.9811326861381531
145,Tony Rome,0.9034103751182556
146,Jurm,0.8608821630477905
147,Dark Passage,0.7972041238909182
148,The Lost World of the Crystal Skull,0.9341939091682434
149,Itsy Bitsy Spider,0.9973019361495972
150,Essential Killing,0.9265986680984497
151,Ten Little Indians,0.902421772480011
152,Malevolence,0.9910016655921936
153,To'ylar muborak,0.969253420829773
154,The Stranger,0.9087937474250793
155,C.H.U.D II: Bud the C.H.U.D.,0.8405502438545227
156,The Curse of the Aztec Mummy,0.9809103608131409
157,Jack Says,0.9919488430023193
